Label,Image_Name,Image_Path
COVID,COVID-549.png,archive/COVID/images/COVID-549.png
COVID,COVID-12.png,archive/COVID/images/COVID-12.png
COVID,COVID-2869.png,archive/COVID/images/COVID-2869.png
COVID,COVID-213.png,archive/COVID/images/COVID-213.png
COVID,COVID-1390.png,archive/COVID/images/COVID-1390.png
COVID,COVID-2699.png,archive/COVID/images/COVID-2699.png
COVID,COVID-2841.png,archive/COVID/images/COVID-2841.png
COVID,COVID-3587.png,archive/COVID/images/COVID-3587.png
COVID,COVID-575.png,archive/COVID/images/COVID-575.png
COVID,COVID-561.png,archive/COVID/images/COVID-561.png
COVID,COVID-2855.png,archive/COVID/images/COVID-2855.png
COVID,COVID-3593.png,archive/COVID/images/COVID-3593.png
COVID,COVID-207.png,archive/COVID/images/COVID-207.png
COVID,COVID-1384.png,archive/COVID/images/COVID-1384.png
COVID,COVID-398.png,archive/COVID/images/COVID-398.png
COVID,COVID-2712.png,archive/COVID/images/COVID-2712.png
COVID,COVID-2074.png,archive/COVID/images/COVID-2074.png
COVID,COVID-1569.png,archive/COVID/images/COVID-1569.png
COVID,COVID-2060.png,archive/COVID/images/COVID-2060.png
COVID,COVID-2706.png,archive/COVID/images/COVID-2706.png
COVID,COVID-3418.png,archive/COVID/images/COVID-3418.png
COVID,COVID-3430.png,archive/COVID/images/COVID-3430.png
COVID,COVID-1227.png,archive/COVID/images/COVID-1227.png
COVID,COVID-1541.png,archive/COVID/images/COVID-1541.png
COVID,COVID-3356.png,archive/COVID/images/COVID-3356.png
COVID,COVID-2048.png,archive/COVID/images/COVID-2048.png
COVID,COVID-3342.png,archive/COVID/images/COVID-3342.png
COVID,COVID-1555.png,archive/COVID/images/COVID-1555.png
COVID,COVID-1233.png,archive/COVID/images/COVID-1233.png
COVID,COVID-3424.png,archive/COVID/images/COVID-3424.png
COVID,COVID-2909.png,archive/COVID/images/COVID-2909.png
COVID,COVID-429.png,archive/COVID/images/COVID-429.png
COVID,COVID-367.png,archive/COVID/images/COVID-367.png
COVID,COVID-2935.png,archive/COVID/images/COVID-2935.png
COVID,COVID-3395.png,archive/COVID/images/COVID-3395.png
COVID,COVID-401.png,archive/COVID/images/COVID-401.png
COVID,COVID-1582.png,archive/COVID/images/COVID-1582.png
COVID,COVID-415.png,archive/COVID/images/COVID-415.png
COVID,COVID-1596.png,archive/COVID/images/COVID-1596.png
COVID,COVID-3381.png,archive/COVID/images/COVID-3381.png
COVID,COVID-2921.png,archive/COVID/images/COVID-2921.png
COVID,COVID-373.png,archive/COVID/images/COVID-373.png
COVID,COVID-824.png,archive/COVID/images/COVID-824.png
COVID,COVID-2276.png,archive/COVID/images/COVID-2276.png
COVID,COVID-3168.png,archive/COVID/images/COVID-3168.png
COVID,COVID-2510.png,archive/COVID/images/COVID-2510.png
COVID,COVID-1019.png,archive/COVID/images/COVID-1019.png
COVID,COVID-2504.png,archive/COVID/images/COVID-2504.png
COVID,COVID-2262.png,archive/COVID/images/COVID-2262.png
COVID,COVID-830.png,archive/COVID/images/COVID-830.png
COVID,COVID-3154.png,archive/COVID/images/COVID-3154.png
COVID,COVID-818.png,archive/COVID/images/COVID-818.png
COVID,COVID-1743.png,archive/COVID/images/COVID-1743.png
COVID,COVID-1025.png,archive/COVID/images/COVID-1025.png
COVID,COVID-2538.png,archive/COVID/images/COVID-2538.png
COVID,COVID-1031.png,archive/COVID/images/COVID-1031.png
COVID,COVID-1757.png,archive/COVID/images/COVID-1757.png
COVID,COVID-3140.png,archive/COVID/images/COVID-3140.png
COVID,COVID-1964.png,archive/COVID/images/COVID-1964.png
COVID,COVID-159.png,archive/COVID/images/COVID-159.png
COVID,COVID-1970.png,archive/COVID/images/COVID-1970.png
COVID,COVID-1780.png,archive/COVID/images/COVID-1780.png
COVID,COVID-1958.png,archive/COVID/images/COVID-1958.png
COVID,COVID-603.png,archive/COVID/images/COVID-603.png
COVID,COVID-3197.png,archive/COVID/images/COVID-3197.png
COVID,COVID-2289.png,archive/COVID/images/COVID-2289.png
COVID,COVID-165.png,archive/COVID/images/COVID-165.png
COVID,COVID-171.png,archive/COVID/images/COVID-171.png
COVID,COVID-3183.png,archive/COVID/images/COVID-3183.png
COVID,COVID-1794.png,archive/COVID/images/COVID-1794.png
COVID,COVID-617.png,archive/COVID/images/COVID-617.png
COVID,COVID-170.png,archive/COVID/images/COVID-170.png
COVID,COVID-616.png,archive/COVID/images/COVID-616.png
COVID,COVID-1795.png,archive/COVID/images/COVID-1795.png
COVID,COVID-3182.png,archive/COVID/images/COVID-3182.png
COVID,COVID-2288.png,archive/COVID/images/COVID-2288.png
COVID,COVID-3196.png,archive/COVID/images/COVID-3196.png
COVID,COVID-602.png,archive/COVID/images/COVID-602.png
COVID,COVID-1959.png,archive/COVID/images/COVID-1959.png
COVID,COVID-1781.png,archive/COVID/images/COVID-1781.png
COVID,COVID-164.png,archive/COVID/images/COVID-164.png
COVID,COVID-1971.png,archive/COVID/images/COVID-1971.png
COVID,COVID-1965.png,archive/COVID/images/COVID-1965.png
COVID,COVID-158.png,archive/COVID/images/COVID-158.png
COVID,COVID-1030.png,archive/COVID/images/COVID-1030.png
COVID,COVID-2539.png,archive/COVID/images/COVID-2539.png
COVID,COVID-3141.png,archive/COVID/images/COVID-3141.png
COVID,COVID-1756.png,archive/COVID/images/COVID-1756.png
COVID,COVID-1742.png,archive/COVID/images/COVID-1742.png
COVID,COVID-819.png,archive/COVID/images/COVID-819.png
COVID,COVID-3155.png,archive/COVID/images/COVID-3155.png
COVID,COVID-1024.png,archive/COVID/images/COVID-1024.png
COVID,COVID-2505.png,archive/COVID/images/COVID-2505.png
COVID,COVID-831.png,archive/COVID/images/COVID-831.png
COVID,COVID-2263.png,archive/COVID/images/COVID-2263.png
COVID,COVID-3169.png,archive/COVID/images/COVID-3169.png
COVID,COVID-2277.png,archive/COVID/images/COVID-2277.png
COVID,COVID-825.png,archive/COVID/images/COVID-825.png
COVID,COVID-1018.png,archive/COVID/images/COVID-1018.png
COVID,COVID-2511.png,archive/COVID/images/COVID-2511.png
COVID,COVID-3380.png,archive/COVID/images/COVID-3380.png
COVID,COVID-1597.png,archive/COVID/images/COVID-1597.png
COVID,COVID-414.png,archive/COVID/images/COVID-414.png
COVID,COVID-372.png,archive/COVID/images/COVID-372.png
COVID,COVID-2920.png,archive/COVID/images/COVID-2920.png
COVID,COVID-2934.png,archive/COVID/images/COVID-2934.png
COVID,COVID-366.png,archive/COVID/images/COVID-366.png
COVID,COVID-1583.png,archive/COVID/images/COVID-1583.png
COVID,COVID-400.png,archive/COVID/images/COVID-400.png
COVID,COVID-3394.png,archive/COVID/images/COVID-3394.png
COVID,COVID-428.png,archive/COVID/images/COVID-428.png
COVID,COVID-2908.png,archive/COVID/images/COVID-2908.png
COVID,COVID-1554.png,archive/COVID/images/COVID-1554.png
COVID,COVID-3343.png,archive/COVID/images/COVID-3343.png
COVID,COVID-3425.png,archive/COVID/images/COVID-3425.png
COVID,COVID-1232.png,archive/COVID/images/COVID-1232.png
COVID,COVID-1226.png,archive/COVID/images/COVID-1226.png
COVID,COVID-3431.png,archive/COVID/images/COVID-3431.png
COVID,COVID-2049.png,archive/COVID/images/COVID-2049.png
COVID,COVID-3357.png,archive/COVID/images/COVID-3357.png
COVID,COVID-1540.png,archive/COVID/images/COVID-1540.png
COVID,COVID-2061.png,archive/COVID/images/COVID-2061.png
COVID,COVID-1568.png,archive/COVID/images/COVID-1568.png
COVID,COVID-3419.png,archive/COVID/images/COVID-3419.png
COVID,COVID-2707.png,archive/COVID/images/COVID-2707.png
COVID,COVID-2713.png,archive/COVID/images/COVID-2713.png
COVID,COVID-399.png,archive/COVID/images/COVID-399.png
COVID,COVID-2075.png,archive/COVID/images/COVID-2075.png
COVID,COVID-560.png,archive/COVID/images/COVID-560.png
COVID,COVID-1385.png,archive/COVID/images/COVID-1385.png
COVID,COVID-206.png,archive/COVID/images/COVID-206.png
COVID,COVID-3592.png,archive/COVID/images/COVID-3592.png
COVID,COVID-2854.png,archive/COVID/images/COVID-2854.png
COVID,COVID-3586.png,archive/COVID/images/COVID-3586.png
COVID,COVID-2840.png,archive/COVID/images/COVID-2840.png
COVID,COVID-2698.png,archive/COVID/images/COVID-2698.png
COVID,COVID-1391.png,archive/COVID/images/COVID-1391.png
COVID,COVID-212.png,archive/COVID/images/COVID-212.png
COVID,COVID-574.png,archive/COVID/images/COVID-574.png
COVID,COVID-13.png,archive/COVID/images/COVID-13.png
COVID,COVID-2868.png,archive/COVID/images/COVID-2868.png
COVID,COVID-548.png,archive/COVID/images/COVID-548.png
COVID,COVID-1420.png,archive/COVID/images/COVID-1420.png
COVID,COVID-3237.png,archive/COVID/images/COVID-3237.png
COVID,COVID-2129.png,archive/COVID/images/COVID-2129.png
COVID,COVID-3551.png,archive/COVID/images/COVID-3551.png
COVID,COVID-2897.png,archive/COVID/images/COVID-2897.png
COVID,COVID-1346.png,archive/COVID/images/COVID-1346.png
COVID,COVID-1352.png,archive/COVID/images/COVID-1352.png
COVID,COVID-3545.png,archive/COVID/images/COVID-3545.png
COVID,COVID-2883.png,archive/COVID/images/COVID-2883.png
COVID,COVID-3223.png,archive/COVID/images/COVID-3223.png
COVID,COVID-1434.png,archive/COVID/images/COVID-1434.png
COVID,COVID-2115.png,archive/COVID/images/COVID-2115.png
COVID,COVID-2673.png,archive/COVID/images/COVID-2673.png
COVID,COVID-2667.png,archive/COVID/images/COVID-2667.png
COVID,COVID-3579.png,archive/COVID/images/COVID-3579.png
COVID,COVID-1408.png,archive/COVID/images/COVID-1408.png
COVID,COVID-2101.png,archive/COVID/images/COVID-2101.png
COVID,COVID-1187.png,archive/COVID/images/COVID-1187.png
COVID,COVID-762.png,archive/COVID/images/COVID-762.png
COVID,COVID-1839.png,archive/COVID/images/COVID-1839.png
COVID,COVID-776.png,archive/COVID/images/COVID-776.png
COVID,COVID-1193.png,archive/COVID/images/COVID-1193.png
COVID,COVID-986.png,archive/COVID/images/COVID-986.png
COVID,COVID-1805.png,archive/COVID/images/COVID-1805.png
COVID,COVID-992.png,archive/COVID/images/COVID-992.png
COVID,COVID-1811.png,archive/COVID/images/COVID-1811.png
COVID,COVID-1144.png,archive/COVID/images/COVID-1144.png
COVID,COVID-3035.png,archive/COVID/images/COVID-3035.png
COVID,COVID-1622.png,archive/COVID/images/COVID-1622.png
COVID,COVID-979.png,archive/COVID/images/COVID-979.png
COVID,COVID-1636.png,archive/COVID/images/COVID-1636.png
COVID,COVID-3021.png,archive/COVID/images/COVID-3021.png
COVID,COVID-2459.png,archive/COVID/images/COVID-2459.png
COVID,COVID-1150.png,archive/COVID/images/COVID-1150.png
COVID,COVID-2471.png,archive/COVID/images/COVID-2471.png
COVID,COVID-1178.png,archive/COVID/images/COVID-1178.png
COVID,COVID-945.png,archive/COVID/images/COVID-945.png
COVID,COVID-2317.png,archive/COVID/images/COVID-2317.png
COVID,COVID-3009.png,archive/COVID/images/COVID-3009.png
COVID,COVID-2303.png,archive/COVID/images/COVID-2303.png
COVID,COVID-789.png,archive/COVID/images/COVID-789.png
COVID,COVID-951.png,archive/COVID/images/COVID-951.png
COVID,COVID-2465.png,archive/COVID/images/COVID-2465.png
Lung_opacity,Lung_Opacity-129.png,archive/Lung_opacity/images/Lung_Opacity-129.png
Lung_opacity,Lung_Opacity-1060.png,archive/Lung_opacity/images/Lung_Opacity-1060.png
Lung_opacity,Lung_Opacity-5206.png,archive/Lung_opacity/images/Lung_Opacity-5206.png
Lung_opacity,Lung_Opacity-2569.png,archive/Lung_opacity/images/Lung_Opacity-2569.png
Lung_opacity,Lung_Opacity-3677.png,archive/Lung_opacity/images/Lung_Opacity-3677.png
Lung_opacity,Lung_Opacity-4118.png,archive/Lung_opacity/images/Lung_Opacity-4118.png
Lung_opacity,Lung_Opacity-14.png,archive/Lung_opacity/images/Lung_Opacity-14.png
Lung_opacity,Lung_Opacity-3111.png,archive/Lung_opacity/images/Lung_Opacity-3111.png
Lung_opacity,Lung_Opacity-5560.png,archive/Lung_opacity/images/Lung_Opacity-5560.png
Lung_opacity,Lung_Opacity-1706.png,archive/Lung_opacity/images/Lung_Opacity-1706.png
Lung_opacity,Lung_Opacity-897.png,archive/Lung_opacity/images/Lung_Opacity-897.png
Lung_opacity,Lung_Opacity-883.png,archive/Lung_opacity/images/Lung_Opacity-883.png
Lung_opacity,Lung_Opacity-1712.png,archive/Lung_opacity/images/Lung_Opacity-1712.png
Lung_opacity,Lung_Opacity-3105.png,archive/Lung_opacity/images/Lung_Opacity-3105.png
Lung_opacity,Lung_Opacity-5574.png,archive/Lung_opacity/images/Lung_Opacity-5574.png
Lung_opacity,Lung_Opacity-5212.png,archive/Lung_opacity/images/Lung_Opacity-5212.png
Lung_opacity,Lung_Opacity-3663.png,archive/Lung_opacity/images/Lung_Opacity-3663.png
Lung_opacity,Lung_Opacity-1074.png,archive/Lung_opacity/images/Lung_Opacity-1074.png
Lung_opacity,Lung_Opacity-3893.png,archive/Lung_opacity/images/Lung_Opacity-3893.png
Lung_opacity,Lung_Opacity-2555.png,archive/Lung_opacity/images/Lung_Opacity-2555.png
Lung_opacity,Lung_Opacity-4124.png,archive/Lung_opacity/images/Lung_Opacity-4124.png
Lung_opacity,Lung_Opacity-115.png,archive/Lung_opacity/images/Lung_Opacity-115.png
Lung_opacity,Lung_Opacity-673.png,archive/Lung_opacity/images/Lung_Opacity-673.png
Lung_opacity,Lung_Opacity-28.png,archive/Lung_opacity/images/Lung_Opacity-28.png
Lung_opacity,Lung_Opacity-4642.png,archive/Lung_opacity/images/Lung_Opacity-4642.png
Lung_opacity,Lung_Opacity-2233.png,archive/Lung_opacity/images/Lung_Opacity-2233.png
Lung_opacity,Lung_Opacity-4656.png,archive/Lung_opacity/images/Lung_Opacity-4656.png
Lung_opacity,Lung_Opacity-3139.png,archive/Lung_opacity/images/Lung_Opacity-3139.png
Lung_opacity,Lung_Opacity-2227.png,archive/Lung_opacity/images/Lung_Opacity-2227.png
Lung_opacity,Lung_Opacity-5548.png,archive/Lung_opacity/images/Lung_Opacity-5548.png
Lung_opacity,Lung_Opacity-667.png,archive/Lung_opacity/images/Lung_Opacity-667.png
Lung_opacity,Lung_Opacity-101.png,archive/Lung_opacity/images/Lung_Opacity-101.png
Lung_opacity,Lung_Opacity-1048.png,archive/Lung_opacity/images/Lung_Opacity-1048.png
Lung_opacity,Lung_Opacity-3887.png,archive/Lung_opacity/images/Lung_Opacity-3887.png
Lung_opacity,Lung_Opacity-2541.png,archive/Lung_opacity/images/Lung_Opacity-2541.png
Lung_opacity,Lung_Opacity-4130.png,archive/Lung_opacity/images/Lung_Opacity-4130.png
Lung_opacity,Lung_Opacity-854.png,archive/Lung_opacity/images/Lung_Opacity-854.png
Lung_opacity,Lung_Opacity-4865.png,archive/Lung_opacity/images/Lung_Opacity-4865.png
Lung_opacity,Lung_Opacity-4871.png,archive/Lung_opacity/images/Lung_Opacity-4871.png
Lung_opacity,Lung_Opacity-1909.png,archive/Lung_opacity/images/Lung_Opacity-1909.png
Lung_opacity,Lung_Opacity-698.png,archive/Lung_opacity/images/Lung_Opacity-698.png
Lung_opacity,Lung_Opacity-840.png,archive/Lung_opacity/images/Lung_Opacity-840.png
Lung_opacity,Lung_Opacity-3878.png,archive/Lung_opacity/images/Lung_Opacity-3878.png
Lung_opacity,Lung_Opacity-3688.png,archive/Lung_opacity/images/Lung_Opacity-3688.png
Lung_opacity,Lung_Opacity-3850.png,archive/Lung_opacity/images/Lung_Opacity-3850.png
Lung_opacity,Lung_Opacity-2596.png,archive/Lung_opacity/images/Lung_Opacity-2596.png
Lung_opacity,Lung_Opacity-4859.png,archive/Lung_opacity/images/Lung_Opacity-4859.png
Lung_opacity,Lung_Opacity-4681.png,archive/Lung_opacity/images/Lung_Opacity-4681.png
Lung_opacity,Lung_Opacity-1921.png,archive/Lung_opacity/images/Lung_Opacity-1921.png
Lung_opacity,Lung_Opacity-868.png,archive/Lung_opacity/images/Lung_Opacity-868.png
Lung_opacity,Lung_Opacity-1935.png,archive/Lung_opacity/images/Lung_Opacity-1935.png
Lung_opacity,Lung_Opacity-4695.png,archive/Lung_opacity/images/Lung_Opacity-4695.png
Lung_opacity,Lung_Opacity-3844.png,archive/Lung_opacity/images/Lung_Opacity-3844.png
Lung_opacity,Lung_Opacity-2582.png,archive/Lung_opacity/images/Lung_Opacity-2582.png
Lung_opacity,Lung_Opacity-1504.png,archive/Lung_opacity/images/Lung_Opacity-1504.png
Lung_opacity,Lung_Opacity-5762.png,archive/Lung_opacity/images/Lung_Opacity-5762.png
Lung_opacity,Lung_Opacity-3313.png,archive/Lung_opacity/images/Lung_Opacity-3313.png
Lung_opacity,Lung_Opacity-3475.png,archive/Lung_opacity/images/Lung_Opacity-3475.png
Lung_opacity,Lung_Opacity-5004.png,archive/Lung_opacity/images/Lung_Opacity-5004.png
Lung_opacity,Lung_Opacity-1262.png,archive/Lung_opacity/images/Lung_Opacity-1262.png
Lung_opacity,Lung_Opacity-1276.png,archive/Lung_opacity/images/Lung_Opacity-1276.png
Lung_opacity,Lung_Opacity-3461.png,archive/Lung_opacity/images/Lung_Opacity-3461.png
Lung_opacity,Lung_Opacity-5010.png,archive/Lung_opacity/images/Lung_Opacity-5010.png
Lung_opacity,Lung_Opacity-5776.png,archive/Lung_opacity/images/Lung_Opacity-5776.png
Lung_opacity,Lung_Opacity-2019.png,archive/Lung_opacity/images/Lung_Opacity-2019.png
Lung_opacity,Lung_Opacity-3307.png,archive/Lung_opacity/images/Lung_Opacity-3307.png
Lung_opacity,Lung_Opacity-4468.png,archive/Lung_opacity/images/Lung_Opacity-4468.png
Lung_opacity,Lung_Opacity-459.png,archive/Lung_opacity/images/Lung_Opacity-459.png
Lung_opacity,Lung_Opacity-1510.png,archive/Lung_opacity/images/Lung_Opacity-1510.png
Lung_opacity,Lung_Opacity-2031.png,archive/Lung_opacity/images/Lung_Opacity-2031.png
Lung_opacity,Lung_Opacity-5986.png,archive/Lung_opacity/images/Lung_Opacity-5986.png
Lung_opacity,Lung_Opacity-4440.png,archive/Lung_opacity/images/Lung_Opacity-4440.png
Lung_opacity,Lung_Opacity-471.png,archive/Lung_opacity/images/Lung_Opacity-471.png
Lung_opacity,Lung_Opacity-1538.png,archive/Lung_opacity/images/Lung_Opacity-1538.png
Lung_opacity,Lung_Opacity-317.png,archive/Lung_opacity/images/Lung_Opacity-317.png
Lung_opacity,Lung_Opacity-4326.png,archive/Lung_opacity/images/Lung_Opacity-4326.png
Lung_opacity,Lung_Opacity-3449.png,archive/Lung_opacity/images/Lung_Opacity-3449.png
Lung_opacity,Lung_Opacity-2757.png,archive/Lung_opacity/images/Lung_Opacity-2757.png
Lung_opacity,Lung_Opacity-5038.png,archive/Lung_opacity/images/Lung_Opacity-5038.png
Lung_opacity,Lung_Opacity-4332.png,archive/Lung_opacity/images/Lung_Opacity-4332.png
Lung_opacity,Lung_Opacity-2743.png,archive/Lung_opacity/images/Lung_Opacity-2743.png
Lung_opacity,Lung_Opacity-303.png,archive/Lung_opacity/images/Lung_Opacity-303.png
Lung_opacity,Lung_Opacity-465.png,archive/Lung_opacity/images/Lung_Opacity-465.png
Lung_opacity,Lung_Opacity-2025.png,archive/Lung_opacity/images/Lung_Opacity-2025.png
Lung_opacity,Lung_Opacity-5992.png,archive/Lung_opacity/images/Lung_Opacity-5992.png
Lung_opacity,Lung_Opacity-4454.png,archive/Lung_opacity/images/Lung_Opacity-4454.png
Lung_opacity,Lung_Opacity-5979.png,archive/Lung_opacity/images/Lung_Opacity-5979.png
Lung_opacity,Lung_Opacity-2970.png,archive/Lung_opacity/images/Lung_Opacity-2970.png
Lung_opacity,Lung_Opacity-2964.png,archive/Lung_opacity/images/Lung_Opacity-2964.png
Lung_opacity,Lung_Opacity-5945.png,archive/Lung_opacity/images/Lung_Opacity-5945.png
Lung_opacity,Lung_Opacity-4483.png,archive/Lung_opacity/images/Lung_Opacity-4483.png
Lung_opacity,Lung_Opacity-2794.png,archive/Lung_opacity/images/Lung_Opacity-2794.png
Lung_opacity,Lung_Opacity-1289.png,archive/Lung_opacity/images/Lung_Opacity-1289.png
Lung_opacity,Lung_Opacity-2780.png,archive/Lung_opacity/images/Lung_Opacity-2780.png
Lung_opacity,Lung_Opacity-2958.png,archive/Lung_opacity/images/Lung_Opacity-2958.png
Lung_opacity,Lung_Opacity-5951.png,archive/Lung_opacity/images/Lung_Opacity-5951.png
Lung_opacity,Lung_Opacity-4497.png,archive/Lung_opacity/images/Lung_Opacity-4497.png
Lung_opacity,Lung_Opacity-5789.png,archive/Lung_opacity/images/Lung_Opacity-5789.png
Lung_opacity,Lung_Opacity-1470.png,archive/Lung_opacity/images/Lung_Opacity-1470.png
Lung_opacity,Lung_Opacity-539.png,archive/Lung_opacity/images/Lung_Opacity-539.png
Lung_opacity,Lung_Opacity-4508.png,archive/Lung_opacity/images/Lung_Opacity-4508.png
Lung_opacity,Lung_Opacity-3267.png,archive/Lung_opacity/images/Lung_Opacity-3267.png
Lung_opacity,Lung_Opacity-2179.png,archive/Lung_opacity/images/Lung_Opacity-2179.png
Lung_opacity,Lung_Opacity-5616.png,archive/Lung_opacity/images/Lung_Opacity-5616.png
Lung_opacity,Lung_Opacity-5170.png,archive/Lung_opacity/images/Lung_Opacity-5170.png
Lung_opacity,Lung_Opacity-3501.png,archive/Lung_opacity/images/Lung_Opacity-3501.png
Lung_opacity,Lung_Opacity-1316.png,archive/Lung_opacity/images/Lung_Opacity-1316.png
Lung_opacity,Lung_Opacity-1302.png,archive/Lung_opacity/images/Lung_Opacity-1302.png
Lung_opacity,Lung_Opacity-5164.png,archive/Lung_opacity/images/Lung_Opacity-5164.png
Lung_opacity,Lung_Opacity-3515.png,archive/Lung_opacity/images/Lung_Opacity-3515.png
Lung_opacity,Lung_Opacity-3273.png,archive/Lung_opacity/images/Lung_Opacity-3273.png
Lung_opacity,Lung_Opacity-5602.png,archive/Lung_opacity/images/Lung_Opacity-5602.png
Lung_opacity,Lung_Opacity-1464.png,archive/Lung_opacity/images/Lung_Opacity-1464.png
Lung_opacity,Lung_Opacity-4534.png,archive/Lung_opacity/images/Lung_Opacity-4534.png
Lung_opacity,Lung_Opacity-2145.png,archive/Lung_opacity/images/Lung_Opacity-2145.png
Lung_opacity,Lung_Opacity-505.png,archive/Lung_opacity/images/Lung_Opacity-505.png
Lung_opacity,Lung_Opacity-263.png,archive/Lung_opacity/images/Lung_Opacity-263.png
Lung_opacity,Lung_Opacity-2623.png,archive/Lung_opacity/images/Lung_Opacity-2623.png
Lung_opacity,Lung_Opacity-4252.png,archive/Lung_opacity/images/Lung_Opacity-4252.png
Lung_opacity,Lung_Opacity-5158.png,archive/Lung_opacity/images/Lung_Opacity-5158.png
Lung_opacity,Lung_Opacity-2637.png,archive/Lung_opacity/images/Lung_Opacity-2637.png
Lung_opacity,Lung_Opacity-3529.png,archive/Lung_opacity/images/Lung_Opacity-3529.png
Lung_opacity,Lung_Opacity-4246.png,archive/Lung_opacity/images/Lung_Opacity-4246.png
Lung_opacity,Lung_Opacity-277.png,archive/Lung_opacity/images/Lung_Opacity-277.png
Lung_opacity,Lung_Opacity-1458.png,archive/Lung_opacity/images/Lung_Opacity-1458.png
Lung_opacity,Lung_Opacity-511.png,archive/Lung_opacity/images/Lung_Opacity-511.png
Lung_opacity,Lung_Opacity-4520.png,archive/Lung_opacity/images/Lung_Opacity-4520.png
Lung_opacity,Lung_Opacity-2151.png,archive/Lung_opacity/images/Lung_Opacity-2151.png
Lung_opacity,Lung_Opacity-2804.png,archive/Lung_opacity/images/Lung_Opacity-2804.png
Lung_opacity,Lung_Opacity-2810.png,archive/Lung_opacity/images/Lung_Opacity-2810.png
Lung_opacity,Lung_Opacity-288.png,archive/Lung_opacity/images/Lung_Opacity-288.png
Lung_opacity,Lung_Opacity-5819.png,archive/Lung_opacity/images/Lung_Opacity-5819.png
Lung_opacity,Lung_Opacity-2186.png,archive/Lung_opacity/images/Lung_Opacity-2186.png
Lung_opacity,Lung_Opacity-5831.png,archive/Lung_opacity/images/Lung_Opacity-5831.png
Lung_opacity,Lung_Opacity-3298.png,archive/Lung_opacity/images/Lung_Opacity-3298.png
Lung_opacity,Lung_Opacity-4291.png,archive/Lung_opacity/images/Lung_Opacity-4291.png
Lung_opacity,Lung_Opacity-2838.png,archive/Lung_opacity/images/Lung_Opacity-2838.png
Lung_opacity,Lung_Opacity-4285.png,archive/Lung_opacity/images/Lung_Opacity-4285.png
Lung_opacity,Lung_Opacity-2192.png,archive/Lung_opacity/images/Lung_Opacity-2192.png
Lung_opacity,Lung_Opacity-5825.png,archive/Lung_opacity/images/Lung_Opacity-5825.png
Lung_opacity,Lung_Opacity-1114.png,archive/Lung_opacity/images/Lung_Opacity-1114.png
Lung_opacity,Lung_Opacity-3703.png,archive/Lung_opacity/images/Lung_Opacity-3703.png
Lung_opacity,Lung_Opacity-5372.png,archive/Lung_opacity/images/Lung_Opacity-5372.png
Lung_opacity,Lung_Opacity-5414.png,archive/Lung_opacity/images/Lung_Opacity-5414.png
Lung_opacity,Lung_Opacity-3065.png,archive/Lung_opacity/images/Lung_Opacity-3065.png
Lung_opacity,Lung_Opacity-1672.png,archive/Lung_opacity/images/Lung_Opacity-1672.png
Lung_opacity,Lung_Opacity-1666.png,archive/Lung_opacity/images/Lung_Opacity-1666.png
Lung_opacity,Lung_Opacity-5400.png,archive/Lung_opacity/images/Lung_Opacity-5400.png
Lung_opacity,Lung_Opacity-3071.png,archive/Lung_opacity/images/Lung_Opacity-3071.png
Lung_opacity,Lung_Opacity-4078.png,archive/Lung_opacity/images/Lung_Opacity-4078.png
Lung_opacity,Lung_Opacity-3717.png,archive/Lung_opacity/images/Lung_Opacity-3717.png
Lung_opacity,Lung_Opacity-2409.png,archive/Lung_opacity/images/Lung_Opacity-2409.png
Lung_opacity,Lung_Opacity-5366.png,archive/Lung_opacity/images/Lung_Opacity-5366.png
Lung_opacity,Lung_Opacity-1100.png,archive/Lung_opacity/images/Lung_Opacity-1100.png
Lung_opacity,Lung_Opacity-4050.png,archive/Lung_opacity/images/Lung_Opacity-4050.png
Lung_opacity,Lung_Opacity-2421.png,archive/Lung_opacity/images/Lung_Opacity-2421.png
Lung_opacity,Lung_Opacity-1128.png,archive/Lung_opacity/images/Lung_Opacity-1128.png
Lung_opacity,Lung_Opacity-1896.png,archive/Lung_opacity/images/Lung_Opacity-1896.png
Lung_opacity,Lung_Opacity-707.png,archive/Lung_opacity/images/Lung_Opacity-707.png
Lung_opacity,Lung_Opacity-6.png,archive/Lung_opacity/images/Lung_Opacity-6.png
Lung_opacity,Lung_Opacity-5428.png,archive/Lung_opacity/images/Lung_Opacity-5428.png
Lung_opacity,Lung_Opacity-2347.png,archive/Lung_opacity/images/Lung_Opacity-2347.png
Lung_opacity,Lung_Opacity-3059.png,archive/Lung_opacity/images/Lung_Opacity-3059.png
Lung_opacity,Lung_Opacity-4736.png,archive/Lung_opacity/images/Lung_Opacity-4736.png
Lung_opacity,Lung_Opacity-2353.png,archive/Lung_opacity/images/Lung_Opacity-2353.png
Lung_opacity,Lung_Opacity-4722.png,archive/Lung_opacity/images/Lung_Opacity-4722.png
Lung_opacity,Lung_Opacity-713.png,archive/Lung_opacity/images/Lung_Opacity-713.png
Lung_opacity,Lung_Opacity-1882.png,archive/Lung_opacity/images/Lung_Opacity-1882.png
Lung_opacity,Lung_Opacity-4044.png,archive/Lung_opacity/images/Lung_Opacity-4044.png
Lung_opacity,Lung_Opacity-2435.png,archive/Lung_opacity/images/Lung_Opacity-2435.png
Lung_opacity,Lung_Opacity-3918.png,archive/Lung_opacity/images/Lung_Opacity-3918.png
